Balanced Accuracy,Accuracy,AUROC,AUPRC,Precision,Recall,F1,Model Year
0.663740440743925,0.82,0.7352708267342414,0.2942035380458428,0.26436781609195403,0.46938775510204084,0.338235294117647,0
0.6069733479372034,0.833,0.7205436164721583,0.2178831077029634,0.21014492753623187,0.3333333333333333,0.2577777777777778,0
0.6455604075691412,0.836,0.7358273549594511,0.21877711973294,0.23333333333333334,0.4166666666666667,0.29914529914529914,0
0.6511111111111111,0.836,0.7365666666666666,0.2742985615884497,0.28378378378378377,0.42,0.33870967741935487,0
0.6471552555448409,0.823,0.6907039537126326,0.24549895141332412,0.22289156626506024,0.43529411764705883,0.2948207171314741,0
0.6419602955036026,0.826,0.7101409621094661,0.3109835913145144,0.29411764705882354,0.40540540540540543,0.34090909090909094,0
0.6950000000000001,0.851,0.7562944444444444,0.3271052165167373,0.33557046979865773,0.5,0.4016064257028113,0
0.6150112852896558,0.825,0.67629102480297,0.2222747445053583,0.21333333333333335,0.3595505617977528,0.26778242677824265,0
0.6427777777777778,0.813,0.6994888888888888,0.24053925075717325,0.24855491329479767,0.43,0.315018315018315,0
0.6491444816408949,0.835,0.7293161166905786,0.24478233286750417,0.22875816993464052,0.4268292682926829,0.2978723404255319,0
0.6743729378589125,0.844,0.7506478976150517,0.38239374488434696,0.30201342281879195,0.4639175257731959,0.36585365853658536,0
0.7180806820544812,0.85,0.7808860989810772,0.32257985407300005,0.29375,0.5595238095238095,0.3852459016393443,0
0.6194835003229842,0.832,0.7334900149809644,0.19468091847574562,0.19727891156462585,0.3670886075949367,0.25663716814159293,0
0.6504339440694311,0.829,0.7339504982320797,0.2055789285987074,0.23125,0.43529411764705883,0.3020408163265306,0
0.6716324868963411,0.833,0.7219734364663377,0.23783903282149627,0.25153374233128833,0.47674418604651164,0.3293172690763052,0
0.6175324762557262,0.835,0.7223095420411344,0.272806660950736,0.20422535211267606,0.35802469135802467,0.2600896860986547,0
0.6693580542264753,0.837,0.7496137360446571,0.29762266251912367,0.2611464968152866,0.4659090909090909,0.3346938775510204,0
0.6397849462365591,0.846,0.6874807987711213,0.23245345771132386,0.2,0.4,0.26666666666666666,0
0.5963416969929133,0.808,0.7107833748324075,0.2224105079632355,0.19135802469135801,0.33695652173913043,0.24409448818897636,0
